0,1,2,3,4,5,6,7,8,9,10
60,27530,11689,15841,20813,8562,12251,6717,3127,3590,
61,28523,12057,16466,21530,8757,12773,6993,3300,3693,
62,29667,12288,17379,22383,8954,13429,7284,3334,3950,
63,31363,12853,18510,23826,9333,14493,7537,3520,4017,
64,29219,11613,17606,22129,8429,13700,7090,3184,3906,
65,28754,11109,17645,21827,8053,13774,6927,3056,3871,
66,27836,10603,17233,21077,7618,13459,6759,2985,3774,
67,26553,9958,16595,20309,7258,13051,6244,2700,3544,
68,25587,9295,16292,19689,6763,12926,5898,2532,3366,
69,25913,9288,16625,20077,6760,13317,5836,2528,3308,
70,23031,8028,15003,18082,5963,12119,4949,2065,2884,
71,22618,7674,14944,17844,5691,12153,4774,1983,2791,
72,21092,6979,14113,16779,5217,11562,4313,1762,2551,
73,19879,6760,13119,15989,5191,10798,3890,1569,2321,
74,18833,5807,13026,15284,4438,10846,3549,1369,2180,
75,15223,4752,10471,12518,3740,8778,2705,1012,1693,
76,13643,4052,9591,11443,3195,8248,2200,857,1343,
77,11241,3120,8121,9440,2507,6933,1801,613,1188,
78,6596,1733,4863,5610,1423,4187,986,310,676,
79,4581,1193,3388,3875,951,2924,706,242,464,
80,4206,1020,3186,3604,854,2750,602,166,436,
81,6149,1402,4747,5184,1118,4066,965,284,681,
82,8289,1818,6471,6961,1471,5490,1328,347,981,
83,8593,1918,6675,7226,1551,5675,1367,367,1000,
84,8103,1601,6502,6863,1288,5575,1240,313,927,
85,6905,1371,5534,5831,1150,4681,1074,221,853,
86,6251,1264,4987,5292,1038,4254,959,226,733,
87,4331,869,3462,3550,695,2855,781,174,607,
88,3272,575,2697,2682,438,2244,590,137,453,
89,2142,349,1793,1776,282,1494,366,67,299,
90,1600,249,1351,1311,195,1116,289,54,235,
91,1648,269,1379,1299,201,1098,349,68,281,
92,1016,166,850,858,143,715,158,23,135,
93,918,169,749,769,136,633,149,33,116,
94,596,102,494,503,84,419,93,18,75,
95,467,65,402,394,52,342,73,13,60,
96,314,53,261,265,44,221,49,9,40,
97,207,49,158,185,47,138,22,2,20,
98,176,41,135,166,36,130,10,5,5,
99,150,30,120,138,27,111,12,3,9,
100 и более,223,61,162,207,59,148,16,2,14,
моложе трудоспособного,504404,259058,245346,376960,193781,183179,127444,65277,62167,
трудоспособного,1330124,671676,658448,1035407,514090,521317,294717,157586,137131,
старше трудоспособного,496009,138258,357751,391683,103439,288244,104326,34819,69507,
